,parentId,authorDisplayName,replyComment,publishedAt,likeCount
195,Ugy1VmwJr8b-GpvbtZh4AaABAg,ITSub잇섭,헐... S10은 한참전에 떴는데 ㅠㅠ,2020-01-16T12:36:38.000Z,1
196,UgwPFV-9O2tlmr6omNF4AaABAg,ITSub잇섭,올해 14인치로 리프레쉬 예정입니다 ㅎㅎ,2020-01-16T12:32:27.000Z,0
197,Ugz5gXiSP1OaXjSyyZZ4AaABAg,ITSub잇섭,맥북의 사운드는 어떠한 제품이든 실망시키진 않더라구요 ㅎㅎ,2020-01-16T12:32:45.000Z,0
198,UgycdbKHX9ja5wrLstB4AaABAg,ITSub잇섭,보통은 기본에서 많이 사용하다보니 최대한 기본 세팅에서 사용해보고 있습니다 ㅎㅎ,2020-01-16T12:33:02.000Z,0
199,UgwEPwN05wcn0kfmf_J4AaABAg,웅치치,@ITSub잇섭 어홓홓 그램 리뷰도 기대할게용 ><,2020-01-16T12:38:38.000Z,0
200,UgwEPwN05wcn0kfmf_J4AaABAg,ITSub잇섭,FLEX 살 돈으로 그램사려구요 ㅎ,2020-01-16T12:33:10.000Z,1
201,UgyBttLGfLycw7bW74h4AaABAg,ITSub잇섭,??? : 리뷰는,2020-01-16T12:33:18.000Z,0
202,Ugwbk1Ns-7XJuqDd7Kd4AaABAg,V50마니아,@759_부평구청 저도 안보지만 요즘 봇들이 점점 약한 음란물로 올린다고 뉴스에서 봤어요,2020-01-17T05:16:28.000Z,0
203,Ugwbk1Ns-7XJuqDd7Kd4AaABAg,V50마니아,@Joe witt 이야 진짜...,2020-01-17T05:14:54.000Z,0
204,Ugwbk1Ns-7XJuqDd7Kd4AaABAg,V50마니아,@759_부평구청 ?,2020-01-17T05:13:39.000Z,0
205,Ugwbk1Ns-7XJuqDd7Kd4AaABAg,Joe witt,Newclubgirls.life/pVDAqew,2020-01-17T02:32:30.000Z,0
206,Ugwbk1Ns-7XJuqDd7Kd4AaABAg,759_부평구청,@V50마니아보진 않지만(귀찮)예상이 감,2020-01-17T02:29:53.000Z,0
207,Ugy4rs4zNAbVw717qkN4AaABAg,ITSub잇섭,"플렉스가 상위 라인인만큼 더 좋죠 ㅎㅎ 
바디도 더 고급스럽구요.
다만, 가격차이가 꽤 크다보니 가성비는 이온이 좋은 것 같아 구입해봤습니다 ㅎㅎ",2020-01-16T12:33:43.000Z,0
208,UgxMDloDnjBsmx9svAp4AaABAg,잇섭오른손,ITSub잇섭 ??? 전 왼손이랑 절교 했어요,2020-01-16T12:35:03.000Z,0
209,UgxMDloDnjBsmx9svAp4AaABAg,ITSub잇섭,왼손은?,2020-01-16T12:33:53.000Z,0
210,Ugwq5OdF-oAuyajnk2Z4AaABAg,ITSub잇섭,2월에 2020 그램 구입 예정입니다 ㅎㅎ,2020-01-16T12:34:01.000Z,0
211,Ugzi8iZVcDMKnhW7I3t4AaABAg,ITSub잇섭,그... 그거!?,2020-01-16T12:34:06.000Z,0
212,UgwjnTGHfFUSXMNVwl14AaABAg,ITSub잇섭,으으으응????,2020-01-16T12:28:58.000Z,0
213,UgxZuDBGJUCbZFh0jj94AaABAg,ITSub잇섭,어 맞어 ㅎㅎ,2020-01-16T12:29:03.000Z,1
214,UgxZMMNI40v6NO48O2V4AaABAg,악덕그램,ITSub잇섭 삼성에 비하면 좋지 않아요?,2020-01-16T12:41:15.000Z,0
215,UgxZMMNI40v6NO48O2V4AaABAg,ITSub잇섭,엘지도 구립니다..,2020-01-16T12:30:36.000Z,0
216,UgxUoCZSwQsZjmyRE0l4AaABAg,ITSub잇섭,아마 무게+배터리에 초점을 맞추다보니 Full HD를 하지 않았을까해요 ㅎㅎ,2020-01-16T12:29:54.000Z,0
217,UgyjCoSeDWN4t014m314AaABAg,최도현,체급차이 너무 커 ㅋㅋㅋㅋㅋㅋ,2020-01-16T12:42:10.000Z,1
218,UgyjCoSeDWN4t014m314AaABAg,к맑은삶,@ITSub잇섭 스피커 개수 차이가 너무 커서 아무리 AKG라도 고건 좀...,2020-01-16T12:36:24.000Z,4
219,UgyjCoSeDWN4t014m314AaABAg,잠온다으앙,갤북도 괜찮네 하고 있엄ㅅ는데 맥북 넘사..,2020-01-16T12:36:06.000Z,4
220,UgyjCoSeDWN4t014m314AaABAg,ITSub잇섭,그래도 AKG 튜닝이라해서 비교해봤더니 크흠...,2020-01-16T12:30:04.000Z,26
221,UgxLGn4iPfdIaWfZf6d4AaABAg,ITSub잇섭,훌륭한 보조배터리죠.,2020-01-16T12:30:15.000Z,0
222,UgzE4Mz5WVFwk_cWgBh4AaABAg,ITSub잇섭,"QLED라 삼성 패널인줄 알았는데,
BOE더라구요?..",2020-01-16T12:30:53.000Z,1
223,UgyWhewTGbbNWLFMZP94AaABAg,이성준,LG다음으로 음향 변태 ㅋㅋㅋ,2020-01-16T12:49:31.000Z,1
224,UgyWhewTGbbNWLFMZP94AaABAg,ITSub잇섭,아마 맥북 제일 하위 라인업을 갖다놔도 다 바를 것 같은;;,2020-01-16T12:31:05.000Z,3
225,UgwUQRjbD4Xo7kN6KMl4AaABAg,ITSub잇섭,영상 위 제목이 적혀있습니다!,2020-01-16T12:31:16.000Z,0
226,UgxSqDqB7p2TiYNyLUJ4AaABAg,정세윤,@ITSub잇섭 조언 감사합니당,2020-01-16T12:40:04.000Z,0
227,UgxSqDqB7p2TiYNyLUJ4AaABAg,ITSub잇섭,가성비는 이온이 더 좋다고봐요 ㅎㅎ,2020-01-16T12:31:23.000Z,0
228,Ugy9V6NPb7JM5AL7Ib54AaABAg,ITSub잇섭,베트남 싸고 맛난거 진짜 많지 ㅎㅎ,2020-01-16T12:27:11.000Z,0
229,Ugy1dadvehKf6Tj1-EJ4AaABAg,ITSub잇섭,하하하이이잉이이잇!!!,2020-01-16T12:27:18.000Z,0
230,UgzJPV5ml_Obxi3-jcd4AaABAg,ITSub잇섭,사전예약으로 거의 한달 기다렸걸랑;;,2020-01-16T12:27:28.000Z,0
231,UgzvO_ctghTGDNha_914AaABAg,ITSub잇섭,안돼;;;;,2020-01-16T12:27:33.000Z,0
232,UgwDhC-zh_Q8sbn4Y994AaABAg,ITSub잇섭,반갑습니다.,2020-01-16T12:27:40.000Z,0
233,UgyInM_PkD22zv7CV9Z4AaABAg,ITSub잇섭,그만큼 통장도 텅텅입니다 ㅎ,2020-01-16T12:27:49.000Z,1
234,UgxXtHv6VAi7spyziPx4AaABAg,ITSub잇섭,가벼운것이 가장 큰 장점이죠 ㅎㅎ,2020-01-16T12:28:01.000Z,0
235,UgyHllLvXn3pX1App_F4AaABAg,ITSub잇섭,플렉스는 아직 예정에 없습니다!,2020-01-16T12:28:07.000Z,0
236,Ugy8yzGlIRTRTp3Kgfd4AaABAg,ITSub잇섭,사실 맥북프로를 제외한 다른 랩탑 중에서도 맥북만큼 좋은 제픔이 흔치 않죠 ㅎㅎ,2020-01-16T12:28:27.000Z,0
237,Ugy8yzGlIRTRTp3Kgfd4AaABAg,개이득,맥북에 비해서,2020-01-16T12:25:56.000Z,0
238,UgzPyzYD9XEhcH4D9ih4AaABAg,믕릭,난 슈퍼 flex,2020-01-17T08:22:54.000Z,0
239,UgzPyzYD9XEhcH4D9ih4AaABAg,정하영,노래 이름 뭐에요,2020-01-17T08:00:58.000Z,0
240,UgzPyzYD9XEhcH4D9ih4AaABAg,jj j,뭔 개 소리여? 하지만 마음이 간질간질해지는구만,2020-01-17T06:17:41.000Z,0
241,UgzPyzYD9XEhcH4D9ih4AaABAg,kang건,난 플렉스 색 너무 좋음,2020-01-17T05:11:32.000Z,0
242,UgzPyzYD9XEhcH4D9ih4AaABAg,kang건,ㅋㅋㅋ,2020-01-17T05:11:05.000Z,0
243,UgzwzCVXuLQZYTa-8Nd4AaABAg,감자머리,"다음을위한 조련...넌 이미 당해있다





다음대사는 부탁한다...",2020-01-16T13:22:57.000Z,0
244,UgzfpVwu-Fp830clEsZ4AaABAg,ITSub잇섭,당연합니다 ㅎㅎ,2020-01-16T12:25:02.000Z,0
245,UgwsNJhsGINoDDKJqrB4AaABAg,하얀진심,@ITSub잇섭 아 그랬군요. 그래도 영상 엄청 재밌게 봤습니다. 늘 재밌게 찍어주셔서 감사합니다.,2020-01-16T12:29:21.000Z,0
246,UgwsNJhsGINoDDKJqrB4AaABAg,ITSub잇섭,사전예약했는데 엄청 늦게 왔거든요 -_-;;;,2020-01-16T12:24:55.000Z,1
247,Ugzw0wla7mis7xnof554AaABAg,ITSub잇섭,감사합니다!,2020-01-16T12:24:30.000Z,0
248,UgwkwtaX5JHOFeVDXBJ4AaABAg,"먼지인 • 1,000년 전",올해가 아니라 작년,2020-01-16T12:26:28.000Z,0
249,UgwkwtaX5JHOFeVDXBJ4AaABAg,"먼지인 • 1,000년 전",@ITSub잇섭 전 올해 2019버전 샀는데(11월 1일) 몇개월만에 갤북나왔어요 엌ㅋㅋㅋㅋ(최고성능이 i7 10세대이던데.. 노트북9은 8세대..),2020-01-16T12:26:10.000Z,0
250,UgwkwtaX5JHOFeVDXBJ4AaABAg,ITSub잇섭,저도 작년인가 저작년에 샀습니다 ㅎㅎ,2020-01-16T12:24:24.000Z,0
251,Ugyo12Aj-jDwRUIvhKR4AaABAg,치빡이TV,@ITSub잇섭 ㅋㅋㅋㅋㅋㅋㅋㅋ 헉! 잇섭님두.. 아시는군요?! ㅋㅋㅋㅋ,2020-01-16T12:32:07.000Z,1
252,Ugyo12Aj-jDwRUIvhKR4AaABAg,ITSub잇섭,골드스타.... 럭키금성...,2020-01-16T12:24:11.000Z,1
253,UgxH5e6naqopAnpBMVl4AaABAg,테리로,@ITSub잇섭 ㅋㅋㅋㅋㅋㅋ,2020-01-16T12:28:17.000Z,1
254,UgxH5e6naqopAnpBMVl4AaABAg,ITSub잇섭,어허...,2020-01-16T12:21:38.000Z,2
255,Ugyp2g7pDSqaQtpvzFl4AaABAg,Tundra Messier,비교된 대상이 맥프로 16인치라는것을 감안하면...,2020-01-16T12:46:50.000Z,0
256,Ugx34GbqRpU8PwHdSIx4AaABAg,ITSub잇섭,그램살돈 아껴야하걸랑...,2020-01-16T12:21:56.000Z,0
257,UgxccnxQA7zocU-ZJFJ4AaABAg,ITSub잇섭,나 사전예약했는데 저번주에 받았을걸;;,2020-01-16T12:22:07.000Z,0
258,UgylCQhvWtEJ15rvqhh4AaABAg,최현성,ITSub잇섭 ❤️❤️❤️,2020-01-16T12:24:10.000Z,0
259,UgylCQhvWtEJ15rvqhh4AaABAg,ITSub잇섭,XPS도 멋지지,2020-01-16T12:23:58.000Z,1
260,Ugx2JCntKGqLM5wfha54AaABAg,조신후,삼성특이죠 뭔가 허접한포장,2020-01-16T12:38:17.000Z,0
261,Ugx2JCntKGqLM5wfha54AaABAg,ITSub잇섭,아니 이게 말로는 못하는데 실물로보면 박스가 진짜 너무 허접함,2020-01-16T12:21:50.000Z,2
262,UgyWou7UQZGJjlFEt5l4AaABAg,한조는내마음속의영웅,"@ITSub잇섭 형영상에야동봇들이
너무많아",2020-01-17T02:35:55.000Z,0
263,UgyWou7UQZGJjlFEt5l4AaABAg,Joe witt,Newclubgirls.life/pVDAw16,2020-01-17T02:31:52.000Z,1
264,UgyWou7UQZGJjlFEt5l4AaABAg,오리,와드 그런얘기 아무도 안해..,2020-01-17T02:11:40.000Z,0
265,UgyWou7UQZGJjlFEt5l4AaABAg,로아크,@김종섭 에어랑 비교해도 사운드는 애플이 훨씬 나요,2020-01-16T20:33:51.000Z,0
266,UgyWou7UQZGJjlFEt5l4AaABAg,백이젠,진짜 압도적사운드 ㄷㄷㄷ,2020-01-16T17:01:50.000Z,0
267,Ugyz3Bw24VLDqbOlSql4AaABAg,유튜브조치원역,@ITSub잇섭 형 다른사람도 제발 하트주고 답글좀 남겨줘 형영상 댓글 보면 하트가 읎어,2020-01-16T12:26:22.000Z,0
268,Ugyz3Bw24VLDqbOlSql4AaABAg,황근욱,ITSub잇섭 ㅋㅋㅋㅋ,2020-01-16T12:21:34.000Z,0
269,Ugyz3Bw24VLDqbOlSql4AaABAg,ITSub잇섭,이번에 그램이랑 제대로 한번 비교해보려고 ㅎㅎ,2020-01-16T12:20:37.000Z,1
270,UgzxF-IMl8oV5BPdkf94AaABAg,ITSub잇섭,젠북 프로 듀오는 제품 제공받은거에요 ㅎㅎ,2020-01-16T12:25:22.000Z,1
271,UgxNIkCJjobVAomJ-Vl4AaABAg,잇섭팬,wat-ch,2020-01-16T13:23:11.000Z,0
272,UgxNIkCJjobVAomJ-Vl4AaABAg,ITSub잇섭,워-치,2020-01-16T12:20:46.000Z,0
273,Ugye7_NjveGVJ-tg8qp4AaABAg,ITSub잇섭,전체적인 사양은 맥북 16인치가 더 좋을걸 ㅎㅎ,2020-01-16T12:23:39.000Z,0
274,UgwLrTdvp3ACfs6KmBh4AaABAg,국경준,@ITSub잇섭 큭 내 *ㅋ* 이졌다ㅠㅠ,2020-01-16T12:58:04.000Z,0
275,UgwLrTdvp3ACfs6KmBh4AaABAg,ITSub잇섭,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020-01-16T12:23:21.000Z,1
276,Ugwr76_Cq-USXt-w31N4AaABAg,김형준,Zzz,2020-01-16T12:17:53.000Z,0
277,UgwQBkGYl0dEscpQ4nR4AaABAg,ZeniMo,차가 밟음?,2020-01-16T12:58:28.000Z,0
278,UgwQBkGYl0dEscpQ4nR4AaABAg,서재완,? 그게 깨져요?,2020-01-16T12:42:39.000Z,0
279,UgyAImGQYASemN3pvV94AaABAg,ITSub잇섭,당연하지 ㅎㅎ,2020-01-16T12:21:23.000Z,0
280,UgwI6QJKvqtjQy62bU54AaABAg,정태민태민,@ITSub잇섭 와우!,2020-01-16T23:41:28.000Z,0
281,UgwI6QJKvqtjQy62bU54AaABAg,ITSub잇섭,예.,2020-01-16T12:23:11.000Z,0
282,Ugx2aidWe9_DgcYPxxJ4AaABAg,국경준,@의사양반 ㅠㅠ 언젠가 합체될것이다!!,2020-01-16T13:00:35.000Z,0
283,Ugx2aidWe9_DgcYPxxJ4AaABAg,잇섭오른손,ㅋㅋㅋㅋ,2020-01-16T12:35:46.000Z,0
284,Ugx2aidWe9_DgcYPxxJ4AaABAg,Abe Lee,@lshong1013 a 내가 분해 때문에 중고라니! 아이고 분해!,2020-01-16T12:31:38.000Z,0
285,Ugx2aidWe9_DgcYPxxJ4AaABAg,의사양반,@ITSub잇섭 아 드뎌 분해구걸충의 꿈이 이루어지는건가..,2020-01-16T12:31:01.000Z,1
286,Ugx2aidWe9_DgcYPxxJ4AaABAg,lshong1013 a,이온: 아니 이게 무슨 소리요 의사 양반 내가 분해라니! 내가 분해라니!!!!!,2020-01-16T12:29:04.000Z,0
287,UgxxA9mSyDHuWHmjsu94AaABAg,이현규,@ITSub잇섭 재고가 읍어 ㅠㅠ,2020-01-16T12:26:42.000Z,0
288,UgxxA9mSyDHuWHmjsu94AaABAg,ITSub잇섭,가성비 갑,2020-01-16T12:20:21.000Z,1
289,Ugxlz2L1bwEbuVNM8N94AaABAg,ITSub잇섭,그램은 2월에 사서 리뷰하려구요!,2020-01-16T12:24:41.000Z,1
290,UgyUPFIvbRrf7O3uPtp4AaABAg,ITSub잇섭,곧 해보즈아!,2020-01-16T12:24:02.000Z,0
291,Ugx_d9G-oM_8xjaRJfh4AaABAg,ITSub잇섭,ㄱ,2020-01-16T12:22:35.000Z,0
292,Ugxe1Cnr_29nUlpl7XF4AaABAg,ITSub잇섭,시계로 챙겨보자,2020-01-16T12:19:57.000Z,13
293,UgxnocgvKkGzWUwc8O94AaABAg,이상진,@ITSub잇섭 부럽습니다.,2020-01-16T12:26:33.000Z,0
294,UgxnocgvKkGzWUwc8O94AaABAg,ITSub잇섭,저도 할부로 사봤습니다 ㅎㅎ,2020-01-16T12:21:00.000Z,0
295,UgyzhTKauSuEc8mfwHV4AaABAg,ITSub잇섭,올해 이사가면 ㅎㅎ,2020-01-16T12:25:37.000Z,0
296,UgyyIMe1BlpMMo1TNlJ4AaABAg,ITSub잇섭,미밴드4가 있다면 굳이 ㅎㅎ,2020-01-16T12:22:29.000Z,0
297,UgxDPPf5uMQRM7LYCxR4AaABAg,ag 008,형 바로 쳐볼게 고마워어 일주일 동안 쳐봤는데 ㅎ,2020-01-16T12:29:03.000Z,0
298,UgxDPPf5uMQRM7LYCxR4AaABAg,ITSub잇섭,10 초반이면 레오폴드가 괜찮은데,2020-01-16T12:22:17.000Z,1
299,UgxooK8V9JaaFbL_-Q94AaABAg,구독안하면프사니미래여친,잇에듀케이테디 키섭,2020-01-16T12:52:22.000Z,0
300,UgxooK8V9JaaFbL_-Q94AaABAg,ITSub잇섭,ㅎ,2020-01-16T12:20:05.000Z,3
301,UgxooK8V9JaaFbL_-Q94AaABAg,이재현,황인기 황인기 ㅋㅋㅋㅋ,2020-01-16T12:17:43.000Z,0
302,Ugx0Z9NTxs6_kOazYm54AaABAg,시러시러,맨날맨날 알림 올때 보는데 왜 1등은 안닌지..,2020-01-16T12:16:43.000Z,0
303,UgxRlgPiDSYV74JWRFl4AaABAg,ITSub잇섭,조-타,2020-01-16T12:25:10.000Z,0
304,UgyHWYelvUsXXvjdpWF4AaABAg,ITSub잇섭,ㅃ름,2020-01-16T12:21:07.000Z,0
305,UgzknRgT4bWPQciyJRR4AaABAg,윤유겸,2등이네,2020-01-16T12:16:14.000Z,0
